row;;column;KX_1;KY_1;KZ_1;KX_2;KY_2;KZ_2;KX_3;KY_3;KZ_3;KX_4;KY_4;KZ_4;KX_5;KY_5;KZ_5;KX_6;KY_6;KZ_6;KX_7;KY_7;KZ_7;;
60;;58;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;59;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;60;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;61;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;62;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;63;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;64;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;65;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;66;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;67;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;68;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;69;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;70;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;71;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;72;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;73;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;74;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;75;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;76;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;77;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;78;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;79;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;80;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;81;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;82;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;83;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;84;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;85;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;86;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;87;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;88;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;89;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;90;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;91;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;92;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;93;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;94;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;95;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;96;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;97;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;98;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;99;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;100;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;101;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;102;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;103;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;104;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;105;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;106;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;107;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;108;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;;109;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
60;0;110;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;1;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;2;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;3;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;4;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;5;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;6;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;7;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;8;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;9;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;10;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;11;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;12;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;13;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;14;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;15;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;16;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;17;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;18;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;19;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;20;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;21;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;22;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;23;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;24;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;25;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;26;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;27;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;28;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;29;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;30;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;31;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;32;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;33;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;34;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;35;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;36;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;37;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;38;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;39;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;40;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;41;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;42;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;43;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;44;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;45;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;46;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;47;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;48;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;49;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;50;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;51;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;52;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;53;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;54;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;55;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;56;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;57;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;58;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;59;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;60;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;61;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;62;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;63;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;64;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;65;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;66;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;67;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;68;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;69;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;70;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;71;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;72;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;73;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;74;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;75;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;76;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;77;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;78;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;79;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;80;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;81;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;82;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;83;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;84;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;85;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;86;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;87;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;88;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;89;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;90;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;91;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;92;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;93;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;94;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;95;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;96;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;97;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;98;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;99;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;100;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;101;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;102;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;103;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;104;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;105;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;106;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;107;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;108;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;109;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
61;;110;1000;1000;100;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
62;;1;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
62;;2;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
62;;3;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
62;;4;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
62;;5;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
62;;6;1;1;1;15;15;1.5;0.1;0.1;0.01;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;0.3;0.3;0.003;;
