WellName~ WellType~ ScreenID~ ZTop~ ZBottom~ Rwell
VAZAR5511~ Pumping~ 1~  1.185897e+01~ -3.557940e+01~  1.000000e+00
VAZAR5512~ Pumping~ 1~  1.181231e+01~ -4.229152e+01~  1.000000e+00
VAZAR5513~ Pumping~ 1~  1.171301e+01~ -4.836845e+01~  1.000000e+00
VAZAR5514~ Pumping~ 1~  1.195201e+01~ -5.080742e+01~  1.000000e+00
VAZAR5515~ Pumping~ 1~  1.237873e+01~ -5.832536e+01~  1.000000e+00
VAZAR5516~ Pumping~ 1~  1.247274e+01~ -5.664660e+01~  1.000000e+00
VAZAR5517~ Pumping~ 1~  1.242088e+01~ -5.514329e+01~  1.000000e+00
VAZAR5518~ Pumping~ 1~  1.237916e+01~ -5.433000e+01~  1.000000e+00
VAZAR5519~ Pumping~ 1~  1.274801e+01~ -5.210871e+01~  1.000000e+00
VAZAR5520~ Pumping~ 1~  1.192232e+01~ -4.896005e+01~  1.000000e+00
VAZAR5521~ Pumping~ 1~  9.333359e+00~ -4.725482e+01~  1.000000e+00
VAZAR5522~ Pumping~ 1~  6.635523e+00~ -4.430417e+01~  1.000000e+00
VAZAR5523~ Pumping~ 1~  3.986954e+00~ -4.409004e+01~  1.000000e+00
VAZAR5524~ Pumping~ 1~ -4.744600e-02~ -4.685586e+01~  1.000000e+00
VAZAR5560~ Pumping~ 1~  6.157298e+01~  4.601955e+01~  1.000000e+00
VAZAR5563~ Pumping~ 1~  2.802864e+01~  2.452001e+01~  1.000000e+00
VAZAR5564~ Pumping~ 1~  2.496569e+01~  2.296284e+01~  1.000000e+00
VAZAR5565~ Pumping~ 1~  2.102807e+01~  1.878735e+01~  1.000000e+00
VAZAR5566~ Pumping~ 1~  3.079299e+01~  2.834262e+01~  1.000000e+00
VAZAR557~ Pumping~ 1~  7.638911e+00~ -3.219720e+01~  1.000000e+00
VAZAR5579~ Pumping~ 1~  1.196378e+01~  3.023207e+00~  1.000000e+00
VAZAR558~ Pumping~ 1~  7.681011e+00~ -3.602411e+01~  1.000000e+00
VAZAR5580~ Pumping~ 1~  1.167648e+01~  4.308600e-01~  1.000000e+00
VAZAR5581~ Pumping~ 1~  1.140774e+01~ -1.370231e+00~  1.000000e+00
VAZAR5582~ Pumping~ 1~  1.108555e+01~ -6.476068e+00~  1.000000e+00
VAZAR5583~ Pumping~ 1~  1.149803e+01~ -1.605540e+01~  1.000000e+00
VAZAR5584~ Pumping~ 1~  1.138246e+01~ -2.615452e+01~  1.000000e+00
VAZAR5585~ Pumping~ 1~  1.134047e+01~ -3.810277e+01~  1.000000e+00
VAZAR5586~ Pumping~ 1~  1.131959e+01~ -4.641167e+01~  1.000000e+00
VAZAR5587~ Pumping~ 1~  1.141548e+01~ -5.241519e+01~  1.000000e+00
VAZAR5588~ Pumping~ 1~  1.154273e+01~ -5.518599e+01~  1.000000e+00
VAZAR5589~ Pumping~ 1~  1.147183e+01~ -5.532851e+01~  1.000000e+00
VAZAR559~ Pumping~ 1~  7.888904e+00~ -4.005954e+01~  1.000000e+00
VAZAR5590~ Pumping~ 1~  1.131835e+01~ -5.992155e+01~  1.000000e+00
VAZAR5591~ Pumping~ 1~  1.153095e+01~ -5.761698e+01~  1.000000e+00
VAZAR5592~ Pumping~ 1~  1.196287e+01~ -5.597628e+01~  1.000000e+00
VAZAR5593~ Pumping~ 1~  1.322224e+01~ -5.627608e+01~  1.000000e+00
VAZAR5594~ Pumping~ 1~  1.249001e+01~ -5.250223e+01~  1.000000e+00
VAZAR5595~ Pumping~ 1~  9.632296e+00~ -5.305797e+01~  1.000000e+00
VAZAR5596~ Pumping~ 1~  5.070382e+00~ -5.161558e+01~  1.000000e+00
VAZAR5597~ Pumping~ 1~  1.958655e+00~ -4.804524e+01~  1.000000e+00
VAZAR5598~ Pumping~ 1~ -6.074410e-01~ -4.681070e+01~  1.000000e+00
VAZAR560~ Pumping~ 1~  8.125314e+00~ -4.280193e+01~  1.000000e+00
VAZAR561~ Pumping~ 1~  8.198278e+00~ -4.555732e+01~  1.000000e+00
VAZAR562~ Pumping~ 1~  8.234667e+00~ -4.606815e+01~  1.000000e+00
VAZAR563~ Pumping~ 1~  7.578246e+00~ -4.478636e+01~  1.000000e+00
VAZAR5637~ Pumping~ 1~  2.585422e+01~  2.379039e+01~  1.000000e+00
VAZAR5638~ Pumping~ 1~  3.297687e+01~  2.908668e+01~  1.000000e+00
VAZAR5639~ Pumping~ 1~  2.367981e+01~  2.089556e+01~  1.000000e+00
VAZAR564~ Pumping~ 1~  7.247776e+00~ -4.291298e+01~  1.000000e+00
VAZAR5640~ Pumping~ 1~  2.848412e+01~  2.611159e+01~  1.000000e+00
VAZAR565~ Pumping~ 1~  6.858681e+00~ -3.718951e+01~  1.000000e+00
VAZAR5654~ Pumping~ 1~  1.256660e+01~  4.707379e+00~  1.000000e+00
VAZAR5655~ Pumping~ 1~  1.252127e+01~  3.285953e+00~  1.000000e+00
VAZAR5656~ Pumping~ 1~  1.258360e+01~ -9.959260e-01~  1.000000e+00
VAZAR5657~ Pumping~ 1~  1.259526e+01~ -6.662804e+00~  1.000000e+00
VAZAR5658~ Pumping~ 1~  1.148950e+01~ -2.166284e+01~  1.000000e+00
VAZAR5659~ Pumping~ 1~  1.026456e+01~ -3.526734e+01~  1.000000e+00
VAZAR566~ Pumping~ 1~  7.047745e+00~ -3.163712e+01~  1.000000e+00
VAZAR5660~ Pumping~ 1~  1.057851e+01~ -4.451876e+01~  1.000000e+00
VAZAR5661~ Pumping~ 1~  1.120747e+01~ -5.056653e+01~  1.000000e+00
VAZAR5662~ Pumping~ 1~  1.148970e+01~ -5.338047e+01~  1.000000e+00
VAZAR5663~ Pumping~ 1~  1.191755e+01~ -5.328201e+01~  1.000000e+00
VAZAR5664~ Pumping~ 1~  1.135232e+01~ -5.761117e+01~  1.000000e+00
VAZAR5665~ Pumping~ 1~  1.130698e+01~ -5.629438e+01~  1.000000e+00
VAZAR5666~ Pumping~ 1~  1.322304e+01~ -5.493537e+01~  1.000000e+00
VAZAR5667~ Pumping~ 1~  1.453827e+01~ -5.379750e+01~  1.000000e+00
VAZAR5668~ Pumping~ 1~  1.279810e+01~ -5.400143e+01~  1.000000e+00
VAZAR5669~ Pumping~ 1~  7.754605e+00~ -5.034651e+01~  1.000000e+00
VAZAR567~ Pumping~ 1~  6.952369e+00~ -2.872639e+01~  1.000000e+00
VAZAR5670~ Pumping~ 1~  4.410129e+00~ -4.890121e+01~  1.000000e+00
VAZAR5671~ Pumping~ 1~  1.030564e+00~ -4.760834e+01~  1.000000e+00
VAZAR568~ Pumping~ 1~  6.577470e+00~ -2.720345e+01~  1.000000e+00
VAZAR569~ Pumping~ 1~  6.249842e+00~ -2.849406e+01~  1.000000e+00
VAZAR570~ Pumping~ 1~  5.991761e+00~ -2.977103e+01~  1.000000e+00
VAZAR571~ Pumping~ 1~  6.025885e+00~ -3.327359e+01~  1.000000e+00
VAZAR5711~ Pumping~ 1~  3.588627e+01~  2.912325e+01~  1.000000e+00
VAZAR5712~ Pumping~ 1~  4.234208e+01~  3.146595e+01~  1.000000e+00
VAZAR5713~ Pumping~ 1~  2.674164e+01~  2.234778e+01~  1.000000e+00
VAZAR5714~ Pumping~ 1~  2.455679e+01~  2.243184e+01~  1.000000e+00
VAZAR572~ Pumping~ 1~  5.816532e+00~ -3.979099e+01~  1.000000e+00
VAZAR5729~ Pumping~ 1~  1.404068e+01~  7.240657e+00~  1.000000e+00
VAZAR573~ Pumping~ 1~  4.218897e+00~ -4.523930e+01~  1.000000e+00
VAZAR5730~ Pumping~ 1~  1.368074e+01~  3.155569e+00~  1.000000e+00
VAZAR5731~ Pumping~ 1~  1.281210e+01~ -5.512739e+00~  1.000000e+00
VAZAR5732~ Pumping~ 1~  1.183478e+01~ -1.454272e+01~  1.000000e+00
VAZAR5733~ Pumping~ 1~  1.097881e+01~ -2.977895e+01~  1.000000e+00
VAZAR5734~ Pumping~ 1~  1.119869e+01~ -4.275503e+01~  1.000000e+00
VAZAR5735~ Pumping~ 1~  1.201154e+01~ -4.825647e+01~  1.000000e+00
VAZAR5736~ Pumping~ 1~  1.217711e+01~ -4.985914e+01~  1.000000e+00
VAZAR5737~ Pumping~ 1~  1.151246e+01~ -4.944165e+01~  1.000000e+00
VAZAR5738~ Pumping~ 1~  1.173932e+01~ -4.899636e+01~  1.000000e+00
VAZAR5739~ Pumping~ 1~  1.154099e+01~ -4.828636e+01~  1.000000e+00
VAZAR574~ Pumping~ 1~  1.272001e+00~ -5.172782e+01~  1.000000e+00
VAZAR5740~ Pumping~ 1~  1.196619e+01~ -5.093074e+01~  1.000000e+00
VAZAR5741~ Pumping~ 1~  1.150693e+01~ -5.007697e+01~  1.000000e+00
VAZAR5742~ Pumping~ 1~  1.098129e+01~ -4.968847e+01~  1.000000e+00
VAZAR5743~ Pumping~ 1~  8.058810e+00~ -4.913808e+01~  1.000000e+00
VAZAR5744~ Pumping~ 1~  3.521147e+00~ -4.807304e+01~  1.000000e+00
VAZAR5745~ Pumping~ 1~  5.343950e-01~ -4.705870e+01~  1.000000e+00
VAZAR575~ Pumping~ 1~ -1.022971e+00~ -5.466466e+01~  1.000000e+00
VAZAR5785~ Pumping~ 1~  5.114808e+01~  3.069489e+01~  1.000000e+00
VAZAR5787~ Pumping~ 1~  2.434699e+01~  1.968683e+01~  1.000000e+00
VAZAR5788~ Pumping~ 1~  2.241899e+01~  2.034431e+01~  1.000000e+00
VAZAR58~ Pumping~ 1~ -1.405902e+00~ -1.781644e+01~  1.000000e+00
VAZAR5804~ Pumping~ 1~  1.487196e+01~  5.113594e+00~  1.000000e+00
VAZAR5805~ Pumping~ 1~  1.365968e+01~ -1.834322e+00~  1.000000e+00
VAZAR5806~ Pumping~ 1~  1.246154e+01~ -1.157528e+01~  1.000000e+00
VAZAR5807~ Pumping~ 1~  1.251683e+01~ -2.148409e+01~  1.000000e+00
VAZAR5808~ Pumping~ 1~  1.246412e+01~ -3.384905e+01~  1.000000e+00
VAZAR5809~ Pumping~ 1~  1.232126e+01~ -4.324193e+01~  1.000000e+00
VAZAR5810~ Pumping~ 1~  1.219155e+01~ -4.609755e+01~  1.000000e+00
VAZAR5811~ Pumping~ 1~  1.214407e+01~ -4.545828e+01~  1.000000e+00
VAZAR5812~ Pumping~ 1~  1.172910e+01~ -4.500093e+01~  1.000000e+00
VAZAR5813~ Pumping~ 1~  1.125544e+01~ -4.451579e+01~  1.000000e+00
VAZAR5814~ Pumping~ 1~  1.093997e+01~ -4.381217e+01~  1.000000e+00
VAZAR5815~ Pumping~ 1~  1.057792e+01~ -4.677402e+01~  1.000000e+00
VAZAR5816~ Pumping~ 1~  1.024442e+01~ -4.770855e+01~  1.000000e+00
VAZAR5817~ Pumping~ 1~  8.515312e+00~ -4.808513e+01~  1.000000e+00
VAZAR5818~ Pumping~ 1~  4.711393e+00~ -4.829202e+01~  1.000000e+00
VAZAR5819~ Pumping~ 1~  5.920150e-01~ -4.765162e+01~  1.000000e+00
VAZAR5858~ Pumping~ 1~  2.575949e+01~  2.218774e+01~  1.000000e+00
VAZAR5859~ Pumping~ 1~  6.249444e+01~  3.102553e+01~  1.000000e+00
VAZAR5862~ Pumping~ 1~  2.099744e+01~  1.869085e+01~  1.000000e+00
VAZAR5880~ Pumping~ 1~  1.356427e+01~ -1.032116e+01~  1.000000e+00
VAZAR5881~ Pumping~ 1~  1.319823e+01~ -2.483756e+01~  1.000000e+00
VAZAR5882~ Pumping~ 1~  1.289369e+01~ -3.264604e+01~  1.000000e+00
VAZAR5883~ Pumping~ 1~  1.243197e+01~ -3.958912e+01~  1.000000e+00
VAZAR5884~ Pumping~ 1~  1.242716e+01~ -4.199286e+01~  1.000000e+00
VAZAR5885~ Pumping~ 1~  1.294122e+01~ -4.153307e+01~  1.000000e+00
VAZAR5886~ Pumping~ 1~  1.300641e+01~ -4.108860e+01~  1.000000e+00
VAZAR5887~ Pumping~ 1~  1.251985e+01~ -4.049830e+01~  1.000000e+00
VAZAR5888~ Pumping~ 1~  1.175913e+01~ -3.972072e+01~  1.000000e+00
VAZAR5889~ Pumping~ 1~  1.056062e+01~ -3.776189e+01~  1.000000e+00
VAZAR5890~ Pumping~ 1~  9.265793e+00~ -3.691822e+01~  1.000000e+00
VAZAR5891~ Pumping~ 1~  6.237878e+00~ -4.755703e+01~  1.000000e+00
VAZAR5892~ Pumping~ 1~  3.557833e+00~ -4.830385e+01~  1.000000e+00
VAZAR5893~ Pumping~ 1~  6.966600e-01~ -4.806167e+01~  1.000000e+00
VAZAR59~ Pumping~ 1~ -1.540341e+00~ -1.792738e+01~  1.000000e+00
VAZAR5932~ Pumping~ 1~  3.174081e+01~  2.487783e+01~  1.000000e+00
VAZAR5936~ Pumping~ 1~  1.874291e+01~  1.545418e+01~  1.000000e+00
VAZAR5955~ Pumping~ 1~  1.225120e+01~ -2.572104e+01~  1.000000e+00
VAZAR5956~ Pumping~ 1~  1.179777e+01~ -3.231331e+01~  1.000000e+00
VAZAR5957~ Pumping~ 1~  1.198923e+01~ -3.684330e+01~  1.000000e+00
VAZAR5958~ Pumping~ 1~  1.322735e+01~ -3.875711e+01~  1.000000e+00
VAZAR5959~ Pumping~ 1~  1.451746e+01~ -3.837177e+01~  1.000000e+00
VAZAR5960~ Pumping~ 1~  1.519667e+01~ -3.736065e+01~  1.000000e+00
VAZAR5961~ Pumping~ 1~  1.401005e+01~ -3.649081e+01~  1.000000e+00
VAZAR5962~ Pumping~ 1~  1.205478e+01~ -3.550576e+01~  1.000000e+00
VAZAR5963~ Pumping~ 1~  1.016036e+01~ -3.417385e+01~  1.000000e+00
VAZAR5964~ Pumping~ 1~  7.133022e+00~ -3.082122e+01~  1.000000e+00
VAZAR5965~ Pumping~ 1~  5.593357e+00~ -2.862535e+01~  1.000000e+00
VAZAR5966~ Pumping~ 1~  2.791699e+00~ -2.438004e+01~  1.000000e+00
VAZAR5967~ Pumping~ 1~  6.858810e-01~ -4.825290e+01~  1.000000e+00
VAZAR6006~ Pumping~ 1~  3.850021e+01~  2.766421e+01~  1.000000e+00
VAZAR6007~ Pumping~ 1~  5.755863e+01~  3.134618e+01~  1.000000e+00
VAZAR6010~ Pumping~ 1~  1.900430e+01~  1.602185e+01~  1.000000e+00
VAZAR602~ Pumping~ 1~  1.628871e+01~  1.226131e+01~  1.000000e+00
VAZAR6029~ Pumping~ 1~  1.097307e+01~ -2.668167e+01~  1.000000e+00
VAZAR603~ Pumping~ 1~  1.192788e+01~ -1.098880e+01~  1.000000e+00
VAZAR6030~ Pumping~ 1~  1.157467e+01~ -3.213575e+01~  1.000000e+00
VAZAR6031~ Pumping~ 1~  1.218727e+01~ -3.458005e+01~  1.000000e+00
VAZAR6032~ Pumping~ 1~  1.353650e+01~ -3.501729e+01~  1.000000e+00
VAZAR6033~ Pumping~ 1~  1.483239e+01~ -3.427614e+01~  1.000000e+00
VAZAR6034~ Pumping~ 1~  1.490893e+01~ -3.374199e+01~  1.000000e+00
VAZAR6035~ Pumping~ 1~  1.353619e+01~ -3.277949e+01~  1.000000e+00
VAZAR6036~ Pumping~ 1~  1.132918e+01~ -3.125756e+01~  1.000000e+00
VAZAR6037~ Pumping~ 1~  9.897170e+00~ -2.977844e+01~  1.000000e+00
VAZAR6038~ Pumping~ 1~  7.170672e+00~ -2.749007e+01~  1.000000e+00
VAZAR6039~ Pumping~ 1~  4.624831e+00~ -2.463318e+01~  1.000000e+00
VAZAR604~ Pumping~ 1~  1.593132e+01~ -2.694972e+01~  1.000000e+00
VAZAR6040~ Pumping~ 1~  2.000274e+00~ -2.215380e+01~  1.000000e+00
VAZAR6041~ Pumping~ 1~ -7.393770e-01~ -2.058225e+01~  1.000000e+00
VAZAR605~ Pumping~ 1~  1.079494e+01~ -2.377610e+01~  1.000000e+00
VAZAR606~ Pumping~ 1~  1.124275e+01~ -1.966972e+01~  1.000000e+00
VAZAR607~ Pumping~ 1~  8.647855e+00~ -1.526636e+01~  1.000000e+00
VAZAR608~ Pumping~ 1~  9.016711e+00~ -1.206592e+01~  1.000000e+00
VAZAR6080~ Pumping~ 1~  3.763981e+01~  2.849904e+01~  1.000000e+00
VAZAR6081~ Pumping~ 1~  4.349090e+01~  3.081166e+01~  1.000000e+00
VAZAR6082~ Pumping~ 1~  5.339094e+01~  3.172398e+01~  1.000000e+00
VAZAR6084~ Pumping~ 1~  2.330405e+01~  2.114418e+01~  1.000000e+00
VAZAR609~ Pumping~ 1~  8.262761e+00~ -9.378975e+00~  1.000000e+00
VAZAR610~ Pumping~ 1~  8.042279e+00~ -1.297786e+01~  1.000000e+00
VAZAR6103~ Pumping~ 1~  1.212850e+01~ -2.421888e+01~  1.000000e+00
VAZAR6104~ Pumping~ 1~  1.203258e+01~ -2.962646e+01~  1.000000e+00
VAZAR6105~ Pumping~ 1~  1.244115e+01~ -3.134590e+01~  1.000000e+00
VAZAR6106~ Pumping~ 1~  1.213170e+01~ -3.127004e+01~  1.000000e+00
VAZAR6107~ Pumping~ 1~  1.257613e+01~ -3.035767e+01~  1.000000e+00
VAZAR6108~ Pumping~ 1~  1.287552e+01~ -2.979824e+01~  1.000000e+00
VAZAR6109~ Pumping~ 1~  1.267609e+01~ -2.919272e+01~  1.000000e+00
VAZAR611~ Pumping~ 1~  7.095446e+00~ -1.975076e+01~  1.000000e+00
VAZAR6110~ Pumping~ 1~  1.197491e+01~ -2.818455e+01~  1.000000e+00
VAZAR6111~ Pumping~ 1~  1.036949e+01~ -2.589199e+01~  1.000000e+00
VAZAR6112~ Pumping~ 1~  6.876023e+00~ -2.357839e+01~  1.000000e+00
VAZAR6113~ Pumping~ 1~  3.498936e+00~ -2.153781e+01~  1.000000e+00
VAZAR6114~ Pumping~ 1~  1.059542e+00~ -2.036783e+01~  1.000000e+00
VAZAR6115~ Pumping~ 1~ -7.708710e-01~ -1.996134e+01~  1.000000e+00
VAZAR612~ Pumping~ 1~  7.170647e+00~ -2.430544e+01~  1.000000e+00
VAZAR613~ Pumping~ 1~  7.562196e+00~ -2.668050e+01~  1.000000e+00
VAZAR614~ Pumping~ 1~  7.788647e+00~ -2.677288e+01~  1.000000e+00
VAZAR615~ Pumping~ 1~  6.552062e+00~ -3.634378e+01~  1.000000e+00
VAZAR6154~ Pumping~ 1~  3.111009e+01~  2.717331e+01~  1.000000e+00
VAZAR6155~ Pumping~ 1~  3.349676e+01~  2.730878e+01~  1.000000e+00
VAZAR6156~ Pumping~ 1~  4.796732e+01~  3.071996e+01~  1.000000e+00
VAZAR6157~ Pumping~ 1~  3.491378e+01~  2.676450e+01~  1.000000e+00
VAZAR6158~ Pumping~ 1~  2.530869e+01~  2.298714e+01~  1.000000e+00
VAZAR616~ Pumping~ 1~  6.036740e+00~ -5.993029e+01~  1.000000e+00
VAZAR617~ Pumping~ 1~  6.580999e+00~ -5.661118e+01~  1.000000e+00
VAZAR6177~ Pumping~ 1~  1.326771e+01~ -1.752421e+01~  1.000000e+00
VAZAR6178~ Pumping~ 1~  1.253073e+01~ -2.627631e+01~  1.000000e+00
VAZAR6179~ Pumping~ 1~  1.194922e+01~ -2.797646e+01~  1.000000e+00
VAZAR618~ Pumping~ 1~  6.312481e+00~ -4.647311e+01~  1.000000e+00
VAZAR6180~ Pumping~ 1~  1.182232e+01~ -2.740414e+01~  1.000000e+00
VAZAR6181~ Pumping~ 1~  1.227558e+01~ -2.641431e+01~  1.000000e+00
VAZAR6182~ Pumping~ 1~  1.288786e+01~ -2.581787e+01~  1.000000e+00
VAZAR6183~ Pumping~ 1~  1.319901e+01~ -2.495211e+01~  1.000000e+00
VAZAR6184~ Pumping~ 1~  1.274623e+01~ -2.373222e+01~  1.000000e+00
VAZAR6185~ Pumping~ 1~  1.061614e+01~ -2.219916e+01~  1.000000e+00
VAZAR6186~ Pumping~ 1~  6.002913e+00~ -1.999714e+01~  1.000000e+00
VAZAR6187~ Pumping~ 1~  2.314288e+00~ -1.975914e+01~  1.000000e+00
VAZAR6188~ Pumping~ 1~  3.698890e-01~ -1.994678e+01~  1.000000e+00
VAZAR6189~ Pumping~ 1~ -1.016898e+00~ -1.998053e+01~  1.000000e+00
VAZAR619~ Pumping~ 1~  6.039806e+00~ -3.490571e+01~  1.000000e+00
VAZAR620~ Pumping~ 1~  6.090670e+00~ -3.310598e+01~  1.000000e+00
VAZAR621~ Pumping~ 1~  6.036145e+00~ -3.575933e+01~  1.000000e+00
VAZAR622~ Pumping~ 1~  3.270406e+00~ -3.728152e+01~  1.000000e+00
VAZAR6228~ Pumping~ 1~  2.316200e+01~  2.102119e+01~  1.000000e+00
VAZAR6229~ Pumping~ 1~  2.846569e+01~  2.458289e+01~  1.000000e+00
VAZAR623~ Pumping~ 1~  1.611540e+00~ -3.781677e+01~  1.000000e+00
VAZAR6230~ Pumping~ 1~  4.533015e+01~  2.940236e+01~  1.000000e+00
VAZAR6231~ Pumping~ 1~  2.708964e+01~  2.198325e+01~  1.000000e+00
VAZAR6232~ Pumping~ 1~  2.339449e+01~  2.103788e+01~  1.000000e+00
VAZAR6233~ Pumping~ 1~  2.146545e+01~  1.943048e+01~  1.000000e+00
VAZAR6251~ Pumping~ 1~  1.396082e+01~ -6.999020e+00~  1.000000e+00
VAZAR6252~ Pumping~ 1~  1.295632e+01~ -1.880961e+01~  1.000000e+00
VAZAR6253~ Pumping~ 1~  1.270514e+01~ -2.383662e+01~  1.000000e+00
VAZAR6254~ Pumping~ 1~  1.268230e+01~ -2.340989e+01~  1.000000e+00
VAZAR6255~ Pumping~ 1~  1.283786e+01~ -2.230720e+01~  1.000000e+00
VAZAR6256~ Pumping~ 1~  1.254860e+01~ -2.157861e+01~  1.000000e+00
VAZAR6257~ Pumping~ 1~  1.227608e+01~ -2.067656e+01~  1.000000e+00
VAZAR6258~ Pumping~ 1~  1.112014e+01~ -1.926653e+01~  1.000000e+00
VAZAR6259~ Pumping~ 1~  9.435709e+00~ -1.874104e+01~  1.000000e+00
VAZAR6260~ Pumping~ 1~  7.767764e+00~ -1.924107e+01~  1.000000e+00
VAZAR6261~ Pumping~ 1~  4.854668e+00~ -1.899498e+01~  1.000000e+00
VAZAR6262~ Pumping~ 1~  1.116776e+00~ -1.928297e+01~  1.000000e+00
VAZAR6263~ Pumping~ 1~ -1.097356e+00~ -2.037392e+01~  1.000000e+00
VAZAR630~ Pumping~ 1~  6.688924e+00~ -2.876301e+01~  1.000000e+00
VAZAR6302~ Pumping~ 1~  2.243862e+01~  2.041448e+01~  1.000000e+00
VAZAR6303~ Pumping~ 1~  2.306783e+01~  2.094997e+01~  1.000000e+00
VAZAR6304~ Pumping~ 1~  3.963493e+01~  2.786011e+01~  1.000000e+00
VAZAR6305~ Pumping~ 1~  2.359962e+01~  1.924780e+01~  1.000000e+00
VAZAR6306~ Pumping~ 1~  2.663190e+01~  2.416965e+01~  1.000000e+00
VAZAR631~ Pumping~ 1~  7.019639e+00~ -3.118589e+01~  1.000000e+00
VAZAR632~ Pumping~ 1~  7.111740e+00~ -3.399433e+01~  1.000000e+00
VAZAR6325~ Pumping~ 1~  1.386470e+01~ -9.661920e-01~  1.000000e+00
VAZAR6326~ Pumping~ 1~  1.319438e+01~ -9.730509e+00~  1.000000e+00
VAZAR6327~ Pumping~ 1~  1.263710e+01~ -1.469478e+01~  1.000000e+00
VAZAR6328~ Pumping~ 1~  1.277210e+01~ -1.741841e+01~  1.000000e+00
VAZAR6329~ Pumping~ 1~  1.307018e+01~ -1.801427e+01~  1.000000e+00
VAZAR633~ Pumping~ 1~  7.170242e+00~ -3.736585e+01~  1.000000e+00
VAZAR6330~ Pumping~ 1~  1.345228e+01~ -1.754436e+01~  1.000000e+00
VAZAR6331~ Pumping~ 1~  1.270233e+01~ -1.776047e+01~  1.000000e+00
VAZAR6332~ Pumping~ 1~  1.084395e+01~ -1.895464e+01~  1.000000e+00
VAZAR6333~ Pumping~ 1~  9.579514e+00~ -1.987774e+01~  1.000000e+00
VAZAR6334~ Pumping~ 1~  6.849665e+00~ -1.841212e+01~  1.000000e+00
VAZAR6335~ Pumping~ 1~  4.373343e+00~ -1.778150e+01~  1.000000e+00
VAZAR6336~ Pumping~ 1~  1.931901e+00~ -1.817558e+01~  1.000000e+00
VAZAR6337~ Pumping~ 1~  8.062340e-01~ -1.926520e+01~  1.000000e+00
VAZAR634~ Pumping~ 1~  7.526359e+00~ -4.052093e+01~  1.000000e+00
VAZAR635~ Pumping~ 1~  7.985989e+00~ -4.328853e+01~  1.000000e+00
VAZAR636~ Pumping~ 1~  7.746742e+00~ -4.533096e+01~  1.000000e+00
VAZAR637~ Pumping~ 1~  7.016684e+00~ -4.502148e+01~  1.000000e+00
VAZAR6376~ Pumping~ 1~  2.423157e+01~  2.173451e+01~  1.000000e+00
VAZAR6377~ Pumping~ 1~  1.753799e+01~  1.541156e+01~  1.000000e+00
VAZAR6378~ Pumping~ 1~  3.215821e+01~  2.353988e+01~  1.000000e+00
VAZAR6379~ Pumping~ 1~  2.297695e+01~  1.914008e+01~  1.000000e+00
VAZAR638~ Pumping~ 1~  6.520055e+00~ -4.412857e+01~  1.000000e+00
VAZAR6380~ Pumping~ 1~  2.419983e+01~  2.211726e+01~  1.000000e+00
VAZAR639~ Pumping~ 1~  6.603900e+00~ -4.099612e+01~  1.000000e+00
VAZAR640~ Pumping~ 1~  6.788348e+00~ -3.511878e+01~  1.000000e+00
VAZAR6400~ Pumping~ 1~  1.362430e+01~ -1.370624e+00~  1.000000e+00
VAZAR6401~ Pumping~ 1~  1.367384e+01~ -4.639261e+00~  1.000000e+00
VAZAR6402~ Pumping~ 1~  1.348301e+01~ -9.515873e+00~  1.000000e+00
VAZAR6403~ Pumping~ 1~  1.349333e+01~ -1.375646e+01~  1.000000e+00
VAZAR6404~ Pumping~ 1~  1.323123e+01~ -1.688436e+01~  1.000000e+00
VAZAR6405~ Pumping~ 1~  1.234788e+01~ -1.832283e+01~  1.000000e+00
VAZAR6406~ Pumping~ 1~  1.096202e+01~ -1.819946e+01~  1.000000e+00
VAZAR6407~ Pumping~ 1~  9.571493e+00~ -1.695662e+01~  1.000000e+00
VAZAR6408~ Pumping~ 1~  6.633189e+00~ -1.587933e+01~  1.000000e+00
VAZAR6409~ Pumping~ 1~  5.269433e+00~ -1.547319e+01~  1.000000e+00
VAZAR641~ Pumping~ 1~  6.676941e+00~ -3.054948e+01~  1.000000e+00
VAZAR6410~ Pumping~ 1~  2.466504e+00~ -1.720125e+01~  1.000000e+00
VAZAR642~ Pumping~ 1~  6.519131e+00~ -2.868756e+01~  1.000000e+00
VAZAR643~ Pumping~ 1~  6.610568e+00~ -2.878515e+01~  1.000000e+00
VAZAR644~ Pumping~ 1~  6.378502e+00~ -3.234213e+01~  1.000000e+00
VAZAR645~ Pumping~ 1~  6.026189e+00~ -3.502620e+01~  1.000000e+00
VAZAR6450~ Pumping~ 1~  2.492120e+01~  2.234700e+01~  1.000000e+00
VAZAR6451~ Pumping~ 1~  1.528205e+01~  1.319558e+01~  1.000000e+00
VAZAR6452~ Pumping~ 1~  2.742169e+01~  2.192184e+01~  1.000000e+00
VAZAR6453~ Pumping~ 1~  1.800173e+01~  1.561582e+01~  1.000000e+00
VAZAR6454~ Pumping~ 1~  1.978197e+01~  1.779198e+01~  1.000000e+00
VAZAR646~ Pumping~ 1~  5.189773e+00~ -4.057437e+01~  1.000000e+00
VAZAR647~ Pumping~ 1~  2.956381e+00~ -4.610728e+01~  1.000000e+00
VAZAR6474~ Pumping~ 1~  1.466927e+01~  6.384229e+00~  1.000000e+00
VAZAR6475~ Pumping~ 1~  1.456856e+01~  5.560490e-01~  1.000000e+00
VAZAR6476~ Pumping~ 1~  1.440796e+01~ -3.662174e+00~  1.000000e+00
