WellName~ WellType~ X~ Y~ Active~ Radius~ ZMin~ ZMax~ CasingRadius~ MNW~ Distributing
917-P_99~ Pumping ~ 1.311469e+04~  2.498109e+04~ true~  0.000000e+00~ -1.057700e+03~  1.090400e+01~  0.000000e+00~ 0~ 0~
920-P_99~ Pumping ~ 1.274959e+04~  2.427894e+04~ true~  0.000000e+00~ -1.135100e+03~  1.313800e+01~  0.000000e+00~ 0~ 0~
926-P_99~ Pumping ~ 1.349936e+04~  2.465726e+04~ true~  0.000000e+00~ -1.270300e+03~  1.355700e+01~  0.000000e+00~ 0~ 0~
928-P_99~ Pumping ~ 1.086440e+04~  2.176356e+04~ true~  0.000000e+00~ -8.578700e+02~  1.340500e+01~  0.000000e+00~ 0~ 0~
929-P_99~ Pumping ~ 1.002888e+04~  2.548876e+04~ true~  0.000000e+00~ -4.050000e+02~  1.346000e+01~  0.000000e+00~ 0~ 0~
930-P_99~ Pumping ~ 1.276523e+04~  2.311865e+04~ true~  0.000000e+00~ -1.470000e+03~  1.302000e+01~  0.000000e+00~ 0~ 0~
931-P_99~ Pumping ~ 1.375924e+04~  1.851150e+04~ true~  0.000000e+00~ -2.593400e+03~  6.443000e-01~  0.000000e+00~ 0~ 0~
932-P_99~ Pumping ~ 1.108487e+04~  2.758627e+04~ true~  0.000000e+00~ -2.247300e+02~  7.529800e+00~  0.000000e+00~ 0~ 0~
933-P_99~ Pumping ~ 1.190642e+04~  2.638889e+04~ true~  0.000000e+00~ -5.464100e+02~  9.167100e+00~  0.000000e+00~ 0~ 0~
941-P_99~ Pumping ~ 1.362369e+04~  2.388941e+04~ true~  0.000000e+00~ -1.578500e+03~  2.578800e+00~  0.000000e+00~ 0~ 0~
944-P_99~ Pumping ~ 1.162590e+04~  2.112162e+04~ true~  0.000000e+00~ -1.444100e+03~  1.184400e+01~  0.000000e+00~ 0~ 0~
945-P_99~ Pumping ~ 1.154922e+04~  2.378798e+04~ true~  0.000000e+00~ -8.412200e+02~  1.576700e+01~  0.000000e+00~ 0~ 0~
947-P_99~ Pumping ~ 1.358745e+04~  2.807597e+04~ true~  0.000000e+00~ -5.118400e+02~  8.867300e+00~  0.000000e+00~ 0~ 0~
950-P_99~ Pumping ~ 1.419676e+04~  2.751832e+04~ true~  0.000000e+00~ -7.024400e+02~  4.002200e+00~  0.000000e+00~ 0~ 0~
953-P_99~ Pumping ~ 1.160877e+04~  2.387898e+04~ true~  0.000000e+00~ -8.694400e+02~  1.433800e+01~  0.000000e+00~ 0~ 0~
954-P_99~ Pumping ~ 1.345527e+04~  2.551900e+04~ true~  0.000000e+00~ -9.762700e+02~  8.666100e+00~  0.000000e+00~ 0~ 0~
956-P_99~ Pumping ~ 1.308886e+04~  2.506958e+04~ true~  0.000000e+00~ -9.948600e+02~  8.316500e+00~  0.000000e+00~ 0~ 0~
959-P_99~ Pumping ~ 1.389711e+04~  2.701420e+04~ true~  0.000000e+00~ -7.574700e+02~  9.505400e+00~  0.000000e+00~ 0~ 0~
965-P_99~ Pumping ~ 1.180869e+04~  2.399175e+04~ true~  0.000000e+00~ -8.969500e+02~  1.301600e+01~  0.000000e+00~ 0~ 0~
966-P_99~ Pumping ~ 1.260114e+04~  3.209691e+04~ true~  0.000000e+00~ -2.053700e+02~  6.042700e+00~  0.000000e+00~ 0~ 0~
967-P_99~ Pumping ~ 1.360616e+04~  2.701297e+04~ true~  0.000000e+00~ -7.344300e+02~  1.289200e+01~  0.000000e+00~ 0~ 0~
968-P_99~ Pumping ~ 1.380266e+04~  2.695626e+04~ true~  0.000000e+00~ -7.792000e+02~  7.543400e+00~  0.000000e+00~ 0~ 0~
970-P_99~ Pumping ~ 1.151627e+04~  2.368233e+04~ true~  0.000000e+00~ -8.434700e+02~  1.689700e+01~  0.000000e+00~ 0~ 0~
972-P_99~ Pumping ~ 1.337048e+04~  2.766756e+04~ true~  0.000000e+00~ -5.479200e+02~  1.004000e+01~  0.000000e+00~ 0~ 0~
975-P_99~ Pumping ~ 1.150410e+04~  2.361476e+04~ true~  0.000000e+00~ -8.434700e+02~  1.689700e+01~  0.000000e+00~ 0~ 0~
980-P_99~ Pumping ~ 1.044453e+04~  2.352952e+04~ true~  0.000000e+00~ -5.326500e+02~  1.752200e+01~  0.000000e+00~ 0~ 0~
981-P_99~ Pumping ~ 1.047393e+04~  2.353810e+04~ true~  0.000000e+00~ -5.326500e+02~  1.752200e+01~  0.000000e+00~ 0~ 0~
983-P_99~ Pumping ~ 1.043572e+04~  2.352695e+04~ true~  0.000000e+00~ -5.326500e+02~  1.752200e+01~  0.000000e+00~ 0~ 0~
984-P_99~ Pumping ~ 1.056715e+04~  2.343728e+04~ true~  0.000000e+00~ -6.394300e+02~  1.640900e+01~  0.000000e+00~ 0~ 0~
987-P_99~ Pumping ~ 1.335931e+04~  2.503322e+04~ true~  0.000000e+00~ -1.089900e+03~  1.154200e+01~  0.000000e+00~ 0~ 0~
988-P_99~ Pumping ~ 1.176489e+04~  2.807601e+04~ true~  0.000000e+00~ -1.896500e+02~  9.679200e+00~  0.000000e+00~ 0~ 0~
989-P_99~ Pumping ~ 1.110399e+04~  2.110079e+04~ true~  0.000000e+00~ -1.118800e+03~  1.413200e+01~  0.000000e+00~ 0~ 0~
990-P_99~ Pumping ~ 1.109293e+04~  2.109578e+04~ true~  0.000000e+00~ -1.118800e+03~  1.413200e+01~  0.000000e+00~ 0~ 0~
991-P_99~ Pumping ~ 1.091443e+04~  2.127888e+04~ true~  0.000000e+00~ -1.008200e+03~  1.382500e+01~  0.000000e+00~ 0~ 0~
992-P_99~ Pumping ~ 1.320990e+04~  2.412485e+04~ true~  0.000000e+00~ -1.378100e+03~  1.440900e+01~  0.000000e+00~ 0~ 0~
994-P_99~ Pumping ~ 1.396970e+04~  1.806062e+04~ true~  0.000000e+00~ -2.687800e+03~  8.978700e-01~  0.000000e+00~ 0~ 0~
995-P_99~ Pumping ~ 1.364961e+04~  2.425301e+04~ true~  0.000000e+00~ -1.477700e+03~  5.237800e+00~  0.000000e+00~ 0~ 0~
996-P_99~ Pumping ~ 1.340692e+04~  2.149259e+04~ true~  0.000000e+00~ -1.928800e+03~  1.788600e+00~  0.000000e+00~ 0~ 0~
998-P_99~ Pumping ~ 1.345376e+04~  1.890246e+04~ true~  0.000000e+00~ -2.546900e+03~  2.542100e+00~  0.000000e+00~ 0~ 0~
999-P_99~ Pumping ~ 1.293831e+04~  2.176081e+04~ true~  0.000000e+00~ -1.763200e+03~  1.137400e+01~  0.000000e+00~ 0~ 0~
HRIII_10000~ Pumping ~ 1.320708e+04~  2.434874e+04~ true~  0.000000e+00~ -1.289400e+03~  1.932400e+01~  0.000000e+00~ 0~ 0~
HRIII_10001~ Pumping ~ 1.261625e+04~  2.640557e+04~ true~  0.000000e+00~ -6.640800e+02~  8.434700e+00~  0.000000e+00~ 0~ 0~
HRIII_10004~ Pumping ~ 1.292373e+04~  2.532236e+04~ true~  0.000000e+00~ -9.030400e+02~  8.704300e+00~  0.000000e+00~ 0~ 0~
HRIII_10007~ Pumping ~ 1.381839e+04~  1.722841e+04~ true~  0.000000e+00~ -2.740900e+03~  2.917100e+00~  0.000000e+00~ 0~ 0~
HRIII_10013~ Pumping ~ 1.230691e+04~  2.251769e+04~ true~  0.000000e+00~ -1.436400e+03~  1.563300e+01~  0.000000e+00~ 0~ 0~
HRIII_10014~ Pumping ~ 1.219501e+04~  2.290068e+04~ true~  0.000000e+00~ -1.236100e+03~  2.270100e+01~  0.000000e+00~ 0~ 0~
HRIII_10019~ Pumping ~ 1.380130e+04~  1.728801e+04~ true~  0.000000e+00~ -2.740900e+03~  2.917100e+00~  0.000000e+00~ 0~ 0~
HRIII_10021~ Pumping ~ 1.197947e+04~  2.363783e+04~ true~  0.000000e+00~ -9.828600e+02~  1.662500e+01~  0.000000e+00~ 0~ 0~
HRIII_10022~ Pumping ~ 1.101047e+04~  2.701351e+04~ true~  0.000000e+00~ -3.279400e+02~  8.163800e+00~  0.000000e+00~ 0~ 0~
HRIII_10029~ Pumping ~ 1.408308e+04~  1.621824e+04~ true~  0.000000e+00~ -2.744700e+03~  1.566400e+00~  0.000000e+00~ 0~ 0~
HRIII_10034~ Pumping ~ 1.170369e+04~  2.403729e+04~ true~  0.000000e+00~ -8.338100e+02~  1.327300e+01~  0.000000e+00~ 0~ 0~
HRIII_10038~ Pumping ~ 1.321498e+04~  1.951778e+04~ true~  0.000000e+00~ -2.299000e+03~  1.516100e+00~  0.000000e+00~ 0~ 0~
HRIII_10039~ Pumping ~ 1.320671e+04~  1.954661e+04~ true~  0.000000e+00~ -2.299000e+03~  1.516100e+00~  0.000000e+00~ 0~ 0~
HRIII_10040~ Pumping ~ 1.307675e+04~  1.998893e+04~ true~  0.000000e+00~ -2.254100e+03~  2.621600e+00~  0.000000e+00~ 0~ 0~
HRIII_10046~ Pumping ~ 1.194113e+04~  2.365908e+04~ true~  0.000000e+00~ -9.828600e+02~  1.662500e+01~  0.000000e+00~ 0~ 0~
HRIII_10050~ Pumping ~ 1.222385e+04~  2.290895e+04~ true~  0.000000e+00~ -1.270700e+03~  1.924100e+01~  0.000000e+00~ 0~ 0~
HRIII_10054~ Pumping ~ 1.200927e+04~  2.364637e+04~ true~  0.000000e+00~ -1.019400e+03~  1.605500e+01~  0.000000e+00~ 0~ 0~
HRIII_10055~ Pumping ~ 1.189737e+04~  2.402937e+04~ true~  0.000000e+00~ -8.684300e+02~  1.183800e+01~  0.000000e+00~ 0~ 0~
HRIII_10056~ Pumping ~ 1.193737e+04~  2.386086e+04~ true~  0.000000e+00~ -9.431900e+02~  1.364300e+01~  0.000000e+00~ 0~ 0~
HRIII_10057~ Pumping ~ 9.585905e+03~  3.206139e+04~ true~  0.000000e+00~ -1.220700e+02~  8.250400e+00~  0.000000e+00~ 0~ 0~
HRIII_10059~ Pumping ~ 1.174923e+04~  2.395464e+04~ true~  0.000000e+00~ -8.652600e+02~  1.335600e+01~  0.000000e+00~ 0~ 0~
HRIII_10062~ Pumping ~ 9.460382e+03~  3.203476e+04~ true~  0.000000e+00~ -1.153700e+02~  9.556400e+00~  0.000000e+00~ 0~ 0~
HRIII_10063~ Pumping ~ 1.307496e+04~  1.941833e+04~ true~  0.000000e+00~ -2.359800e+03~  2.927500e+00~  0.000000e+00~ 0~ 0~
HRIII_10064~ Pumping ~ 1.218041e+04~  2.251263e+04~ true~  0.000000e+00~ -1.294600e+03~  1.835500e+01~  0.000000e+00~ 0~ 0~
HRIII_10065~ Pumping ~ 9.841624e+03~  3.066893e+04~ true~  0.000000e+00~ -5.937000e+01~  8.329600e+00~  0.000000e+00~ 0~ 0~
HRIII_10068~ Pumping ~ 1.173348e+04~  2.404583e+04~ true~  0.000000e+00~ -8.338100e+02~  1.327300e+01~  0.000000e+00~ 0~ 0~
HRIII_10069~ Pumping ~ 1.347703e+04~  1.796173e+04~ true~  0.000000e+00~ -2.659700e+03~  4.864100e+00~  0.000000e+00~ 0~ 0~
HRIII_10073~ Pumping ~ 1.173242e+04~  2.401328e+04~ true~  0.000000e+00~ -8.338100e+02~  1.327300e+01~  0.000000e+00~ 0~ 0~
HRIII_10077~ Pumping ~ 1.171770e+04~  2.403194e+04~ true~  0.000000e+00~ -8.338100e+02~  1.327300e+01~  0.000000e+00~ 0~ 0~
HRIII_10081~ Pumping ~ 1.359524e+04~  1.745155e+04~ true~  0.000000e+00~ -2.686000e+03~  6.664900e+00~  0.000000e+00~ 0~ 0~
HRIII_10086~ Pumping ~ 1.186409e+04~  2.392412e+04~ true~  0.000000e+00~ -8.969500e+02~  1.301600e+01~  0.000000e+00~ 0~ 0~
HRIII_10089~ Pumping ~ 9.870832e+03~  3.086456e+04~ true~  0.000000e+00~ -6.563400e+01~  8.793300e+00~  0.000000e+00~ 0~ 0~
HRIII_10096~ Pumping ~ 1.177155e+04~  2.402554e+04~ true~  0.000000e+00~ -8.338100e+02~  1.327300e+01~  0.000000e+00~ 0~ 0~
HRIII_10101~ Pumping ~ 1.181817e+04~  2.397545e+04~ true~  0.000000e+00~ -8.969500e+02~  1.301600e+01~  0.000000e+00~ 0~ 0~
HRIII_10103~ Pumping ~ 1.109521e+04~  2.645315e+04~ true~  0.000000e+00~ -3.940300e+02~  9.256900e+00~  0.000000e+00~ 0~ 0~
HRIII_10109~ Pumping ~ 1.404057e+04~  1.614155e+04~ true~  0.000000e+00~ -2.744700e+03~  1.566400e+00~  0.000000e+00~ 0~ 0~
HRIII_10111~ Pumping ~ 1.353417e+04~  1.897056e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10116~ Pumping ~ 1.359189e+04~  1.880194e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10119~ Pumping ~ 1.359093e+04~  1.880166e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10120~ Pumping ~ 1.226195e+04~  2.343275e+04~ true~  0.000000e+00~ -1.150300e+03~  1.618900e+01~  0.000000e+00~ 0~ 0~
HRIII_10121~ Pumping ~ 1.219345e+04~  2.366798e+04~ true~  0.000000e+00~ -1.044100e+03~  1.593900e+01~  0.000000e+00~ 0~ 0~
HRIII_10123~ Pumping ~ 1.377507e+04~  1.814498e+04~ true~  0.000000e+00~ -2.657100e+03~  2.093200e+00~  0.000000e+00~ 0~ 0~
HRIII_10125~ Pumping ~ 9.983831e+03~  3.134845e+04~ true~  0.000000e+00~ -9.478200e+01~  8.904100e+00~  0.000000e+00~ 0~ 0~
HRIII_10126~ Pumping ~ 1.348250e+04~  1.914716e+04~ true~  0.000000e+00~ -2.435000e+03~  1.664600e+00~  0.000000e+00~ 0~ 0~
HRIII_10127~ Pumping ~ 1.341373e+04~  1.938335e+04~ true~  0.000000e+00~ -2.435000e+03~  1.664600e+00~  0.000000e+00~ 0~ 0~
HRIII_10128~ Pumping ~ 9.872360e+03~  3.171180e+04~ true~  0.000000e+00~ -1.053900e+02~  8.900900e+00~  0.000000e+00~ 0~ 0~
HRIII_10130~ Pumping ~ 1.416711e+04~  1.669070e+04~ true~  0.000000e+00~ -2.760200e+03~  1.545700e+00~  0.000000e+00~ 0~ 0~
HRIII_10134~ Pumping ~ 1.364191e+04~  1.848963e+04~ true~  0.000000e+00~ -2.647800e+03~  2.423600e+00~  0.000000e+00~ 0~ 0~
HRIII_10139~ Pumping ~ 1.251582e+04~  2.267434e+04~ true~  0.000000e+00~ -1.516800e+03~  1.595800e+01~  0.000000e+00~ 0~ 0~
HRIII_10141~ Pumping ~ 1.222200e+04~  2.369177e+04~ true~  0.000000e+00~ -1.082700e+03~  1.473800e+01~  0.000000e+00~ 0~ 0~
HRIII_10147~ Pumping ~ 1.407870e+04~  1.720943e+04~ true~  0.000000e+00~ -2.761500e+03~  1.793200e+00~  0.000000e+00~ 0~ 0~
HRIII_10150~ Pumping ~ 1.337538e+04~  1.940461e+04~ true~  0.000000e+00~ -2.415000e+03~  2.053800e+00~  0.000000e+00~ 0~ 0~
HRIII_10152~ Pumping ~ 1.356301e+04~  1.897883e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10153~ Pumping ~ 1.351133e+04~  1.915543e+04~ true~  0.000000e+00~ -2.446200e+03~  1.108800e+00~  0.000000e+00~ 0~ 0~
HRIII_10154~ Pumping ~ 1.345938e+04~  1.933298e+04~ true~  0.000000e+00~ -2.435000e+03~  1.664600e+00~  0.000000e+00~ 0~ 0~
HRIII_10155~ Pumping ~ 1.346792e+04~  1.930319e+04~ true~  0.000000e+00~ -2.435000e+03~  1.664600e+00~  0.000000e+00~ 0~ 0~
HRIII_10157~ Pumping ~ 1.301397e+04~  2.086454e+04~ true~  0.000000e+00~ -2.025400e+03~  3.378100e+00~  0.000000e+00~ 0~ 0~
HRIII_10158~ Pumping ~ 1.301246e+04~  2.086619e+04~ true~  0.000000e+00~ -2.025400e+03~  3.378100e+00~  0.000000e+00~ 0~ 0~
HRIII_10159~ Pumping ~ 1.301246e+04~  2.086619e+04~ true~  0.000000e+00~ -2.025400e+03~  3.378100e+00~  0.000000e+00~ 0~ 0~
HRIII_10160~ Pumping ~ 1.301177e+04~  2.086495e+04~ true~  0.000000e+00~ -2.025400e+03~  3.378100e+00~  0.000000e+00~ 0~ 0~
HRIII_10164~ Pumping ~ 1.363971e+04~  1.849004e+04~ true~  0.000000e+00~ -2.647800e+03~  2.423600e+00~  0.000000e+00~ 0~ 0~
HRIII_10165~ Pumping ~ 1.403902e+04~  1.690885e+04~ true~  0.000000e+00~ -2.754600e+03~  1.997100e+00~  0.000000e+00~ 0~ 0~
HRIII_10172~ Pumping ~ 1.351166e+04~  1.866450e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10173~ Pumping ~ 1.351043e+04~  1.866519e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10177~ Pumping ~ 1.357153e+04~  1.840495e+04~ true~  0.000000e+00~ -2.626700e+03~  3.000700e+00~  0.000000e+00~ 0~ 0~
HRIII_10178~ Pumping ~ 1.355444e+04~  1.846454e+04~ true~  0.000000e+00~ -2.626700e+03~  3.000700e+00~  0.000000e+00~ 0~ 0~
HRIII_10179~ Pumping ~ 1.353762e+04~  1.852318e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10180~ Pumping ~ 1.352812e+04~  1.855270e+04~ true~  0.000000e+00~ -2.561700e+03~  2.043800e+00~  0.000000e+00~ 0~ 0~
HRIII_10182~ Pumping ~ 1.341622e+04~  1.893570e+04~ true~  0.000000e+00~ -2.546900e+03~  2.542100e+00~  0.000000e+00~ 0~ 0~
HRIII_10183~ Pumping ~ 1.160570e+04~  2.797793e+04~ true~  0.000000e+00~ -2.089600e+02~  8.619000e+00~  0.000000e+00~ 0~ 0~
HRIII_10189~ Pumping ~ 1.347458e+04~  1.895347e+04~ true~  0.000000e+00~ -2.546900e+03~  2.542100e+00~  0.000000e+00~ 0~ 0~
HRIII_10190~ Pumping ~ 1.153675e+04~  2.581306e+04~ true~  0.000000e+00~ -5.233800e+02~  1.424800e+01~  0.000000e+00~ 0~ 0~
HRIII_10191~ Pumping ~ 1.152820e+04~  2.584286e+04~ true~  0.000000e+00~ -5.233800e+02~  1.424800e+01~  0.000000e+00~ 0~ 0~
HRIII_10192~ Pumping ~ 1.151043e+04~  2.590122e+04~ true~  0.000000e+00~ -5.155500e+02~  1.193800e+01~  0.000000e+00~ 0~ 0~
HRIII_10193~ Pumping ~ 1.206158e+04~  2.396826e+04~ true~  0.000000e+00~ -9.476800e+02~  1.247200e+01~  0.000000e+00~ 0~ 0~
HRIII_10204~ Pumping ~ 1.156717e+04~  2.559812e+04~ true~  0.000000e+00~ -5.457900e+02~  1.319700e+01~  0.000000e+00~ 0~ 0~
HRIII_10205~ Pumping ~ 1.335413e+04~  1.936626e+04~ true~  0.000000e+00~ -2.415000e+03~  2.053800e+00~  0.000000e+00~ 0~ 0~
HRIII_10210~ Pumping ~ 1.285525e+04~  2.107703e+04~ true~  0.000000e+00~ -1.893200e+03~  6.023000e+00~  0.000000e+00~ 0~ 0~
HRIII_10213~ Pumping ~ 1.270849e+04~  2.157798e+04~ true~  0.000000e+00~ -1.718500e+03~  1.137200e+01~  0.000000e+00~ 0~ 0~
HRIII_10215~ Pumping ~ 1.141836e+04~  2.392218e+04~ true~  0.000000e+00~ -7.602200e+02~  1.476700e+01~  0.000000e+00~ 0~ 0~
HRIII_10220~ Pumping ~ 9.686561e+03~  3.007415e+04~ true~  0.000000e+00~ -4.434300e+01~  7.754400e+00~  0.000000e+00~ 0~ 0~
HRIII_10222~ Pumping ~ 1.289914e+04~  1.884880e+04~ true~  0.000000e+00~ -2.422000e+03~  5.258600e+00~  0.000000e+00~ 0~ 0~
HRIII_10225~ Pumping ~ 9.051830e+03~  3.222241e+04~ true~  0.000000e+00~ -1.153700e+02~  9.556400e+00~  0.000000e+00~ 0~ 0~
HRIII_10230~ Pumping ~ 1.352041e+04~  1.655520e+04~ true~  0.000000e+00~ -2.683200e+03~  4.833400e+00~  0.000000e+00~ 0~ 0~
HRIII_10231~ Pumping ~ 9.734950e+03~  2.974577e+04~ true~  0.000000e+00~ -5.187900e+01~  7.402800e+00~  0.000000e+00~ 0~ 0~
HRIII_10234~ Pumping ~ 1.206907e+04~  2.158396e+04~ true~  0.000000e+00~ -1.458700e+03~  1.431000e+01~  0.000000e+00~ 0~ 0~
HRIII_10235~ Pumping ~ 1.352101e+04~  1.650232e+04~ true~  0.000000e+00~ -2.683200e+03~  4.833400e+00~  0.000000e+00~ 0~ 0~
HRIII_10238~ Pumping ~ 1.324525e+04~  1.744586e+04~ true~  0.000000e+00~ -2.642500e+03~  7.513400e+00~  0.000000e+00~ 0~ 0~
HRIII_10242~ Pumping ~ 1.173855e+04~  2.391933e+04~ true~  0.000000e+00~ -8.652600e+02~  1.335600e+01~  0.000000e+00~ 0~ 0~
HRIII_10247~ Pumping ~ 1.268270e+04~  1.981040e+04~ true~  0.000000e+00~ -2.128600e+03~  4.975800e+00~  0.000000e+00~ 0~ 0~
HRIII_10250~ Pumping ~ 9.107146e+03~  3.226532e+04~ true~  0.000000e+00~ -1.153700e+02~  9.556400e+00~  0.000000e+00~ 0~ 0~
HRIII_10253~ Pumping ~ 1.377234e+04~  1.596685e+04~ true~  0.000000e+00~ -2.696000e+03~  2.020100e+00~  0.000000e+00~ 0~ 0~
HRIII_10254~ Pumping ~ 1.319717e+04~  1.758812e+04~ true~  0.000000e+00~ -2.606400e+03~  6.089500e+00~  0.000000e+00~ 0~ 0~
HRIII_10258~ Pumping ~ 1.341072e+04~  1.720618e+04~ true~  0.000000e+00~ -2.679800e+03~  6.669700e+00~  0.000000e+00~ 0~ 0~
HRIII_10261~ Pumping ~ 9.268201e+03~  3.161659e+04~ true~  0.000000e+00~ -9.978700e+01~  1.006100e+01~  0.000000e+00~ 0~ 0~
HRIII_10267~ Pumping ~ 1.127229e+04~  2.383660e+04~ true~  0.000000e+00~ -7.228500e+02~  1.520100e+01~  0.000000e+00~ 0~ 0~
HRIII_10269~ Pumping ~ 1.122309e+04~  2.415331e+04~ true~  0.000000e+00~ -6.631800e+02~  1.710500e+01~  0.000000e+00~ 0~ 0~
HRIII_10284~ Pumping ~ 1.057963e+04~  2.623041e+04~ true~  0.000000e+00~ -3.811600e+02~  1.099900e+01~  0.000000e+00~ 0~ 0~
HRIII_10286~ Pumping ~ 1.136317e+04~  2.345799e+04~ true~  0.000000e+00~ -8.447100e+02~  1.988000e+01~  0.000000e+00~ 0~ 0~
HRIII_10295~ Pumping ~ 1.139524e+04~  2.382505e+04~ true~  0.000000e+00~ -8.008500e+02~  1.423500e+01~  0.000000e+00~ 0~ 0~
HRIII_10296~ Pumping ~ 1.139387e+04~  2.382257e+04~ true~  0.000000e+00~ -8.008500e+02~  1.423500e+01~  0.000000e+00~ 0~ 0~
HRIII_10300~ Pumping ~ 9.927356e+03~  2.891876e+04~ true~  0.000000e+00~ -6.422900e+01~  1.029500e+01~  0.000000e+00~ 0~ 0~
HRIII_10302~ Pumping ~ 1.145481e+04~  2.358101e+04~ true~  0.000000e+00~ -8.316400e+02~  1.520400e+01~  0.000000e+00~ 0~ 0~
HRIII_10303~ Pumping ~ 1.144531e+04~  2.361054e+04~ true~  0.000000e+00~ -8.163600e+02~  1.654100e+01~  0.000000e+00~ 0~ 0~
HRIII_10304~ Pumping ~ 1.121399e+04~  2.418503e+04~ true~  0.000000e+00~ -6.631800e+02~  1.710500e+01~  0.000000e+00~ 0~ 0~
HRIII_10305~ Pumping ~ 1.297455e+04~  1.826290e+04~ true~  0.000000e+00~ -2.498700e+03~  4.917600e+00~  0.000000e+00~ 0~ 0~
HRIII_10306~ Pumping ~ 1.154993e+04~  2.380074e+04~ true~  0.000000e+00~ -8.391600e+02~  1.433100e+01~  0.000000e+00~ 0~ 0~
HRIII_10307~ Pumping ~ 1.269025e+04~  1.923624e+04~ true~  0.000000e+00~ -2.240800e+03~  4.797900e+00~  0.000000e+00~ 0~ 0~
HRIII_10311~ Pumping ~ 8.913687e+03~  3.232324e+04~ true~  0.000000e+00~ -1.096700e+02~  9.657800e+00~  0.000000e+00~ 0~ 0~
HRIII_10312~ Pumping ~ 8.971712e+03~  3.211726e+04~ true~  0.000000e+00~ -1.096700e+02~  9.657800e+00~  0.000000e+00~ 0~ 0~
HRIII_10316~ Pumping ~ 1.229153e+04~  2.049614e+04~ true~  0.000000e+00~ -1.923200e+03~  6.193300e+00~  0.000000e+00~ 0~ 0~
HRIII_10318~ Pumping ~ 1.135049e+04~  2.393393e+04~ true~  0.000000e+00~ -6.841300e+02~  1.697400e+01~  0.000000e+00~ 0~ 0~
HRIII_10320~ Pumping ~ 1.383862e+04~  1.617831e+04~ true~  0.000000e+00~ -2.717500e+03~  2.858000e+00~  0.000000e+00~ 0~ 0~
HRIII_10321~ Pumping ~ 1.167137e+04~  2.393231e+04~ true~  0.000000e+00~ -8.448400e+02~  1.341100e+01~  0.000000e+00~ 0~ 0~
HRIII_10322~ Pumping ~ 1.165359e+04~  2.399067e+04~ true~  0.000000e+00~ -8.448400e+02~  1.341100e+01~  0.000000e+00~ 0~ 0~
HRIII_10323~ Pumping ~ 1.321743e+04~  1.852604e+04~ true~  0.000000e+00~ -2.502800e+03~  3.710900e+00~  0.000000e+00~ 0~ 0~
HRIII_10327~ Pumping ~ 1.094251e+04~  2.640521e+04~ true~  0.000000e+00~ -3.940300e+02~  9.256900e+00~  0.000000e+00~ 0~ 0~
HRIII_10330~ Pumping ~ 1.169673e+04~  2.384388e+04~ true~  0.000000e+00~ -8.694400e+02~  1.433800e+01~  0.000000e+00~ 0~ 0~
HRIII_10331~ Pumping ~ 1.371310e+04~  1.671761e+04~ true~  0.000000e+00~ -2.717700e+03~  3.842100e+00~  0.000000e+00~ 0~ 0~
HRIII_10332~ Pumping ~ 1.170527e+04~  2.381408e+04~ true~  0.000000e+00~ -8.982000e+02~  1.402800e+01~  0.000000e+00~ 0~ 0~
HRIII_10333~ Pumping ~ 1.164211e+04~  2.392913e+04~ true~  0.000000e+00~ -8.448400e+02~  1.341100e+01~  0.000000e+00~ 0~ 0~
HRIII_10334~ Pumping ~ 1.169256e+04~  2.374593e+04~ true~  0.000000e+00~ -8.838600e+02~  1.665500e+01~  0.000000e+00~ 0~ 0~
HRIII_10335~ Pumping ~ 1.163330e+04~  2.395261e+04~ true~  0.000000e+00~ -8.448400e+02~  1.341100e+01~  0.000000e+00~ 0~ 0~
HRIII_10336~ Pumping ~ 1.162476e+04~  2.398240e+04~ true~  0.000000e+00~ -8.448400e+02~  1.341100e+01~  0.000000e+00~ 0~ 0~
HRIII_10337~ Pumping ~ 1.163840e+04~  2.393118e+04~ true~  0.000000e+00~ -8.448400e+02~  1.341100e+01~  0.000000e+00~ 0~ 0~
HRIII_10338~ Pumping ~ 9.856549e+03~  3.014162e+04~ true~  0.000000e+00~ -4.415500e+01~  7.522900e+00~  0.000000e+00~ 0~ 0~
HRIII_10339~ Pumping ~ 1.308428e+04~  1.887068e+04~ true~  0.000000e+00~ -2.467700e+03~  4.250100e+00~  0.000000e+00~ 0~ 0~
HRIII_10340~ Pumping ~ 1.163594e+04~  2.391799e+04~ true~  0.000000e+00~ -8.448400e+02~  1.341100e+01~  0.000000e+00~ 0~ 0~
